timestamp,open,high,low,close,volume
2024-03-01 00:00:00+00:00,61203.3,61413.7,61199.4,61288.5,2077.143
2024-03-01 00:15:00+00:00,61288.5,61842.2,61257.4,61786.5,3834.687
2024-03-01 00:30:00+00:00,61786.4,61828.1,61585.0,61652.3,1917.8029999999999
2024-03-01 00:45:00+00:00,61652.3,61726.7,61526.4,61575.3,1634.078
2024-03-01 01:00:00+00:00,61575.3,61575.3,61357.5,61422.0,1953.9479999999999
2024-03-01 01:15:00+00:00,61422.0,61648.2,61374.0,61578.1,1312.201
2024-03-01 01:30:00+00:00,61578.0,61578.1,61313.9,61489.9,2206.6189999999997
2024-03-01 01:45:00+00:00,61490.0,61513.5,61190.1,61294.4,1904.895
2024-03-01 02:00:00+00:00,61294.4,61294.4,61051.2,61051.2,2511.0119999999997
2024-03-01 02:15:00+00:00,61051.2,61111.9,60860.2,61014.2,3752.661
2024-03-01 02:30:00+00:00,61016.7,61156.4,60855.0,61117.5,2655.202
2024-03-01 02:45:00+00:00,61117.5,61146.6,60932.0,61063.9,1845.304
2024-03-01 03:00:00+00:00,61063.9,61170.4,60978.5,61033.5,1381.9279999999999
2024-03-01 03:15:00+00:00,61033.5,61073.0,60844.8,60867.7,1661.189
2024-03-01 03:30:00+00:00,60867.7,61096.1,60864.1,61085.6,1629.2530000000002
2024-03-01 03:45:00+00:00,61085.5,61318.3,61066.3,61183.4,2583.652
2024-03-01 04:00:00+00:00,61183.4,61287.7,61135.0,61253.9,1238.345
2024-03-01 04:15:00+00:00,61254.0,61520.0,61244.8,61425.4,2151.637
2024-03-01 04:30:00+00:00,61425.0,61470.8,61342.1,61378.7,1463.854
2024-03-01 04:45:00+00:00,61378.7,61623.7,61320.0,61613.1,2150.7709999999997
2024-03-01 05:00:00+00:00,61615.2,61634.5,61489.7,61570.5,1814.3829999999998
2024-03-01 05:15:00+00:00,61570.6,61600.9,61462.7,61497.9,1277.741
2024-03-01 05:30:00+00:00,61498.0,61581.3,61442.2,61554.6,1123.837
2024-03-01 05:45:00+00:00,61554.7,61579.6,61364.6,61385.9,1345.583
2024-03-01 06:00:00+00:00,61385.9,61567.3,61275.8,61558.4,2152.371
2024-03-01 06:15:00+00:00,61558.5,61856.7,61555.0,61728.0,4046.1679999999997
2024-03-01 06:30:00+00:00,61728.0,61743.9,61552.6,61611.0,1663.173
2024-03-01 06:45:00+00:00,61611.1,61691.8,61523.0,61625.8,1252.3020000000001
2024-03-01 07:00:00+00:00,61625.8,61799.1,61617.5,61772.6,1768.5140000000001
2024-03-01 07:15:00+00:00,61772.7,61844.8,61536.2,61536.6,1865.998
2024-03-01 07:30:00+00:00,61536.7,61601.8,61435.2,61476.9,2863.851
